D_ID,CREATED,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,COMPANY_ID,SUPPLIER_ID,EQUIPMENT_ID
390030657,2021-05-25T18:34:44.893Z,723,308,2021-05-17,2021-05-31,3564,40,4
389850420,2021-05-25T13:33:07.507Z,638,796,2021-05-01,2021-05-31,3709,1023,2
389592978,2021-05-24T20:50:56.104Z,587,736,2021-04-15,2021-04-30,3709,43,1
389850451,2021-05-25T13:33:07.507Z,638,764,2021-05-01,2021-05-31,3709,1023,1
388813743,2021-05-25T18:36:41.222Z,806,587,2021-05-01,2021-05-14,3564,1023,4
389592951,2021-05-24T20:50:56.109Z,681,806,2021-04-15,2021-04-30,3709,43,2
388817597,2021-05-25T18:36:41.224Z,736,587,2021-05-01,2021-05-14,3564,53,2
386913876,2021-05-26T08:40:45.226Z,781,638,2021-05-01,2021-05-14,4023,53,1
388815729,2021-05-25T18:36:41.221Z,781,218,2021-05-01,2021-05-14,3564,53,4
390029473,2021-05-25T18:34:44.888Z,764,308,2021-05-15,2021-05-31,3564,48,4
390035234,2021-05-25T18:34:44.896Z,529,308,2021-05-15,2021-05-31,3564,48,1
388814563,2021-05-25T18:36:41.221Z,796,218,2021-05-01,2021-05-14,3564,48,4
389591551,2021-05-24T20:50:56.105Z,638,266,2021-04-15,2021-04-30,3709,43,2
386912652,2021-05-26T08:40:45.227Z,898,218,2021-05-01,2021-05-14,4023,53,2
390414070,2021-05-26T18:40:22.501Z,688,218,2021-05-01,2021-05-14,3709,53,4
386912913,2021-05-26T08:40:45.227Z,796,218,2021-05-01,2021-05-14,4023,53,2
388810733,2021-05-25T18:36:41.222Z,898,54,2021-05-01,2021-05-14,3564,43,1
389593241,2021-05-24T20:50:56.105Z,218,191,2021-04-15,2021-04-30,3709,43,2
390030651,2021-05-25T18:34:44.893Z,723,308,2021-05-15,2021-05-31,3564,48,4
390009414,2021-05-25T18:32:03.211Z,308,191,2021-05-01,2021-05-02,3564,82,2
386914270,2021-05-26T08:40:45.227Z,585,504,2021-05-01,2021-05-14,4023,53,2
390027996,2021-05-25T18:34:44.892Z,806,678,2021-05-17,2021-05-31,3564,40,4
390413817,2021-05-26T18:40:22.502Z,723,504,2021-05-01,2021-05-14,3709,53,4
389592913,2021-05-24T20:50:56.106Z,218,529,2021-04-15,2021-04-30,3709,43,4
390037681,2021-05-25T18:34:44.921Z,308,764,2021-06-15,2021-06-30,3564,82,4
388055536,2021-05-25T18:36:41.218Z,723,587,2021-05-01,2021-05-14,3564,53,4
388836577,2021-05-25T18:36:41.221Z,191,218,2021-05-01,2021-05-14,3564,43,2
385852581,2021-05-25T18:36:41.206Z,587,736,2021-04-15,2021-04-16,3564,190,1
388818783,2021-05-25T18:36:41.223Z,723,54,2021-05-01,2021-05-14,3564,48,4
388834175,2021-05-25T18:36:41.220Z,266,681,2021-05-01,2021-05-14,3564,48,1
388834580,2021-05-25T18:36:41.220Z,266,638,2021-05-10,2021-05-14,3564,40,1
388816251,2021-05-25T18:36:41.220Z,764,218,2021-05-01,2021-05-14,3564,53,4
390011215,2021-05-25T18:32:03.198Z,191,308,2021-05-15,2021-05-31,3564,190,1
386913380,2021-05-26T08:40:45.227Z,806,504,2021-05-01,2021-05-14,4023,53,2
389592234,2021-05-24T20:50:56.105Z,638,806,2021-04-15,2021-04-30,3709,43,4
388834206,2021-05-25T18:36:41.220Z,266,218,2021-05-01,2021-05-14,3564,53,2
386912989,2021-05-26T08:40:45.227Z,912,638,2021-05-01,2021-05-14,4023,53,4
388825632,2021-05-25T18:36:41.224Z,585,218,2021-05-01,2021-05-14,3564,53,2
390227799,2021-05-25T21:57:28.189Z,781,723,2021-05-01,2021-05-31,538,136,2
389592952,2021-05-24T20:50:56.106Z,587,806,2021-04-15,2021-04-30,3709,43,4
388818098,2021-05-25T18:36:41.224Z,736,638,2021-05-01,2021-05-14,3564,1023,2
388837285,2021-05-25T18:36:41.221Z,191,587,2021-05-01,2021-05-14,3564,1023,2
386913364,2021-05-26T08:40:45.227Z,806,587,2021-05-01,2021-05-14,4023,53,4
389885200,2021-05-25T14:30:02.259Z,796,585,2021-05-01,2022-04-30,3054,249,4
390072739,2021-05-25T18:38:17.343Z,681,191,2021-05-15,2021-05-16,3564,190,4
390413740,2021-05-26T18:40:22.500Z,736,638,2021-05-01,2021-05-14,3709,53,2
389592292,2021-05-24T20:50:56.106Z,638,585,2021-04-15,2021-04-30,3709,43,2
390413228,2021-05-26T18:40:22.501Z,796,504,2021-05-01,2021-05-14,3709,53,2
386914662,2021-05-26T08:40:45.227Z,529,587,2021-05-01,2021-05-14,4023,53,2
386916723,2021-05-26T08:40:45.226Z,191,638,2021-05-01,2021-05-14,4023,53,1
390009920,2021-05-25T18:32:03.211Z,308,764,2021-05-01,2021-05-02,3564,82,2
386914430,2021-05-26T08:40:45.227Z,736,54,2021-05-01,2021-05-14,4023,53,2
390072347,2021-05-25T18:38:17.343Z,681,764,2021-05-15,2021-05-16,3564,190,1
390037715,2021-05-25T18:34:44.921Z,308,585,2021-06-15,2021-06-30,3564,82,2
390009895,2021-05-25T18:32:03.211Z,308,898,2021-05-01,2021-05-02,3564,82,4
388815690,2021-05-25T18:36:41.222Z,781,587,2021-05-01,2021-05-14,3564,53,4
386914495,2021-05-26T08:40:45.227Z,723,638,2021-05-01,2021-05-14,4023,53,4
386914822,2021-05-26T08:40:45.227Z,688,218,2021-05-01,2021-05-14,4023,53,4
380234268,2021-05-25T18:54:33.967Z,678,723,2021-04-01,2021-04-30,3564,53,2
388816004,2021-05-25T18:36:41.220Z,764,587,2021-05-10,2021-05-14,3564,40,4
388818786,2021-05-25T18:36:41.223Z,723,54,2021-05-10,2021-05-14,3564,40,4
388810684,2021-05-25T18:36:41.222Z,898,681,2021-05-10,2021-05-14,3564,40,2
390033085,2021-05-25T18:34:44.896Z,585,308,2021-05-15,2021-05-31,3564,48,4
390414361,2021-05-26T18:40:22.500Z,529,218,2021-05-01,2021-05-14,3709,53,1
388818877,2021-05-25T18:36:41.222Z,723,638,2021-05-10,2021-05-14,3564,40,1
390134594,2021-05-25T18:43:48.426Z,587,736,2021-05-15,2021-06-30,3564,190,4
380234240,2021-05-25T18:54:33.967Z,678,781,2021-04-01,2021-04-30,3564,53,1
388810485,2021-05-25T18:36:41.222Z,898,218,2021-05-01,2021-05-14,3564,1023,1
386916894,2021-05-26T08:40:45.227Z,191,54,2021-05-01,2021-05-14,4023,53,4
388815979,2021-05-25T18:36:41.220Z,764,638,2021-05-01,2021-05-14,3564,53,2
386916286,2021-05-26T08:40:45.226Z,266,587,2021-05-01,2021-05-14,4023,53,1
390007465,2021-05-25T18:32:03.209Z,529,308,2021-05-15,2021-05-31,3564,82,2
390030093,2021-05-25T18:34:44.893Z,723,678,2021-05-17,2021-05-31,3564,40,4
390074694,2021-05-25T18:38:17.341Z,587,723,2021-05-15,2021-06-04,3564,190,4
388809970,2021-05-25T18:36:41.222Z,898,638,2021-05-01,2021-05-14,3564,1023,2
390412938,2021-05-26T18:40:22.501Z,898,218,2021-05-01,2021-05-14,3709,53,2
386913190,2021-05-26T08:40:45.227Z,764,638,2021-05-01,2021-05-14,4023,53,2
388815873,2021-05-25T18:36:41.222Z,781,54,2021-05-01,2021-05-14,3564,53,1
388813711,2021-05-25T18:36:41.222Z,806,638,2021-05-01,2021-05-14,3564,1023,4
390001556,2021-05-25T18:32:03.203Z,898,308,2021-05-15,2021-05-31,3564,1023,4
389854938,2021-05-25T13:33:07.539Z,504,764,2021-05-01,2021-05-31,3709,1023,1
389592279,2021-05-24T20:50:56.105Z,638,688,2021-04-15,2021-04-30,3709,43,4
386913442,2021-05-26T08:40:45.226Z,764,54,2021-05-01,2021-05-14,4023,53,1
385838999,2021-05-25T18:36:41.205Z,796,54,2021-05-01,2021-05-02,3564,38,1
389592595,2021-05-24T20:50:56.112Z,681,585,2021-04-15,2021-04-30,3709,43,4
389852245,2021-05-25T13:33:07.516Z,587,781,2021-05-01,2021-05-31,3709,1023,2
389592280,2021-05-24T20:50:56.105Z,638,688,2021-04-15,2021-04-30,3709,43,2
388055503,2021-05-25T18:36:41.218Z,723,638,2021-05-01,2021-05-14,3564,53,1
388834563,2021-05-25T18:36:41.220Z,266,638,2021-05-01,2021-05-14,3564,1023,4
389857083,2021-05-25T13:33:07.511Z,308,806,2021-05-01,2021-05-31,3709,1023,1
386912884,2021-05-26T08:40:45.226Z,796,587,2021-05-01,2021-05-14,4023,53,1
385852580,2021-05-25T18:36:41.206Z,587,736,2021-04-15,2021-04-16,3564,190,2
389852737,2021-05-25T13:33:07.508Z,587,806,2021-05-01,2021-05-31,3709,1023,2
388821222,2021-05-25T18:36:41.221Z,688,638,2021-05-01,2021-05-14,3564,53,2
389855016,2021-05-25T13:33:07.556Z,504,688,2021-05-01,2021-05-31,3709,1023,1
390031708,2021-05-25T18:34:44.920Z,678,266,2021-06-15,2021-06-30,3564,82,4
389592540,2021-05-24T20:50:56.106Z,681,806,2021-04-15,2021-04-30,3709,43,1
388837293,2021-05-25T18:36:41.221Z,191,587,2021-05-01,2021-05-14,3564,48,4
390029478,2021-05-25T18:34:44.888Z,764,308,2021-05-15,2021-05-31,3564,43,1
390027548,2021-05-25T18:34:44.892Z,806,308,2021-05-17,2021-05-31,3564,40,2
389592344,2021-05-24T20:50:56.106Z,587,898,2021-04-15,2021-04-30,3709,43,2
390002265,2021-05-25T18:32:03.202Z,806,308,2021-05-15,2021-05-31,3564,82,1
390031698,2021-05-25T18:34:44.920Z,678,796,2021-06-15,2021-06-30,3564,82,1
388834385,2021-05-25T18:36:41.220Z,266,54,2021-05-01,2021-05-14,3564,48,4
390227811,2021-05-25T21:57:28.189Z,736,191,2021-05-01,2021-05-31,538,136,2
390030653,2021-05-25T18:34:44.893Z,723,308,2021-05-15,2021-05-31,3564,48,1
390009415,2021-05-25T18:32:03.211Z,308,191,2021-05-01,2021-05-02,3564,82,1
388814743,2021-05-25T18:36:41.221Z,796,54,2021-05-01,2021-05-14,3564,43,1
390414548,2021-05-26T18:40:22.501Z,585,54,2021-05-01,2021-05-14,3709,53,4
386914307,2021-05-26T08:40:45.226Z,585,54,2021-05-01,2021-05-14,4023,53,1
386916721,2021-05-26T08:40:45.227Z,191,638,2021-05-01,2021-05-14,4023,53,4
388814566,2021-05-25T18:36:41.221Z,796,218,2021-05-01,2021-05-14,3564,43,4
390414534,2021-05-26T18:40:22.501Z,585,218,2021-05-01,2021-05-14,3709,53,2
389848622,2021-05-25T13:33:07.543Z,681,912,2021-05-01,2021-05-31,3709,1023,4
380234291,2021-05-25T18:54:33.967Z,678,688,2021-05-01,2021-05-02,3564,53,2
386916780,2021-05-26T08:40:45.226Z,266,54,2021-05-01,2021-05-14,4023,53,1
388808845,2021-05-25T18:36:41.220Z,912,218,2021-05-01,2021-05-14,3564,53,2
389849784,2021-05-25T13:33:07.517Z,681,191,2021-05-01,2021-05-31,3709,1023,2
389591552,2021-05-24T20:50:56.104Z,638,266,2021-04-15,2021-04-30,3709,43,1
388815951,2021-05-25T18:36:41.220Z,764,681,2021-05-10,2021-05-14,3564,40,4
388818785,2021-05-25T18:36:41.223Z,723,54,2021-05-01,2021-05-14,3564,48,1
388813717,2021-05-25T18:36:41.222Z,806,638,2021-05-01,2021-05-14,3564,48,4
380247566,2021-05-25T18:54:33.969Z,308,266,2021-04-01,2021-04-30,3564,53,1
389849079,2021-05-25T13:33:07.517Z,681,806,2021-05-01,2021-05-31,3709,1023,4
388818473,2021-05-25T18:36:41.222Z,723,587,2021-05-01,2021-05-14,3564,48,2
390074058,2021-05-25T18:38:17.339Z,638,806,2021-05-15,2021-05-16,3564,190,2
389850845,2021-05-25T13:33:07.504Z,638,898,2021-05-01,2021-05-31,3709,1023,1
390038221,2021-05-25T18:34:44.921Z,308,806,2021-06-15,2021-06-30,3564,82,4
388818844,2021-05-25T18:36:41.223Z,723,681,2021-05-10,2021-05-14,3564,40,1
388834613,2021-05-25T18:36:41.220Z,266,587,2021-05-10,2021-05-14,3564,40,4
388810021,2021-05-25T18:36:41.222Z,898,587,2021-05-10,2021-05-14,3564,40,1
390003152,2021-05-25T18:32:03.199Z,764,308,2021-05-10,2021-05-16,3564,40,4
389857151,2021-05-25T13:33:07.521Z,308,723,2021-05-01,2021-05-31,3709,1023,4
388825970,2021-05-25T18:36:41.224Z,585,587,2021-05-01,2021-05-14,3564,1023,1
390413819,2021-05-26T18:40:22.500Z,723,504,2021-05-01,2021-05-14,3709,53,1
390094791,2021-05-25T18:38:17.343Z,54,736,2021-05-15,2021-05-16,3564,190,1
389595131,2021-05-24T20:50:56.109Z,54,796,2021-04-15,2021-04-30,3709,43,4
386914692,2021-05-26T08:40:45.227Z,529,218,2021-05-01,2021-05-14,4023,53,2
388815730,2021-05-25T18:36:41.221Z,781,218,2021-05-01,2021-05-14,3564,53,2
388837219,2021-05-25T18:36:41.221Z,191,681,2021-05-10,2021-05-14,3564,40,4
390413566,2021-05-26T18:40:22.501Z,764,54,2021-05-01,2021-05-14,3709,53,2
390414341,2021-05-26T18:40:22.501Z,529,587,2021-05-01,2021-05-14,3709,53,4
385831826,2021-05-25T18:36:41.205Z,912,218,2021-05-01,2021-05-02,3564,38,4
390005559,2021-05-25T18:32:03.210Z,678,796,2021-05-01,2021-05-02,3564,82,1
389591787,2021-05-24T20:50:56.109Z,681,266,2021-04-15,2021-04-30,3709,43,2
389848733,2021-05-25T13:33:07.532Z,681,585,2021-05-01,2021-05-31,3709,1023,2
388809986,2021-05-25T18:36:41.222Z,898,638,2021-05-10,2021-05-14,3564,40,1
390156842,2021-05-25T18:49:58.215Z,736,308,2021-05-15,2021-05-31,3564,89,1
390413175,2021-05-26T18:40:22.500Z,806,218,2021-05-01,2021-05-14,3709,53,1
390030656,2021-05-25T18:34:44.893Z,723,308,2021-05-15,2021-05-31,3564,43,1
388837709,2021-05-25T18:36:41.221Z,191,54,2021-05-01,2021-05-14,3564,1023,2
390415382,2021-05-26T18:40:22.502Z,191,504,2021-05-01,2021-05-14,3709,53,4
390415091,2021-05-26T18:40:22.501Z,266,587,2021-05-01,2021-05-14,3709,53,4
385838146,2021-05-25T18:36:41.205Z,806,587,2021-05-01,2021-05-02,3564,38,1
385834113,2021-05-25T18:36:41.206Z,898,638,2021-05-01,2021-05-02,3564,38,2
390029714,2021-05-25T18:34:44.896Z,736,678,2021-05-17,2021-05-31,3564,40,4
388817925,2021-05-25T18:36:41.225Z,736,54,2021-05-01,2021-05-14,3564,48,2
388814913,2021-05-25T18:36:41.221Z,796,587,2021-05-01,2021-05-14,3564,1023,1
390074687,2021-05-25T18:38:17.341Z,587,781,2021-05-15,2021-05-16,3564,190,1
388837718,2021-05-25T18:36:41.221Z,191,54,2021-05-01,2021-05-14,3564,43,2
390170855,2021-05-25T18:49:58.213Z,266,308,2021-05-15,2021-05-31,3564,89,4
390033087,2021-05-25T18:34:44.896Z,585,308,2021-05-15,2021-05-31,3564,48,1
386629807,2021-05-25T18:36:41.207Z,638,764,2021-04-16,2021-04-17,3564,190,1
390154816,2021-05-25T18:49:58.214Z,796,308,2021-05-15,2021-05-31,3564,89,1
390007469,2021-05-25T18:32:03.209Z,529,308,2021-05-15,2021-05-31,3564,68,1
388810685,2021-05-25T18:36:41.222Z,898,681,2021-05-10,2021-05-14,3564,40,1
389854912,2021-05-25T13:33:07.549Z,504,796,2021-05-01,2021-05-31,3709,1023,4
380234290,2021-05-25T18:54:33.967Z,678,688,2021-04-01,2021-04-30,3564,53,4
390002692,2021-05-25T18:32:03.199Z,764,308,2021-05-15,2021-05-31,3564,1023,4
380234199,2021-05-25T18:54:33.967Z,678,806,2021-05-01,2021-05-02,3564,53,4
390011224,2021-05-25T18:32:03.202Z,191,308,2021-05-10,2021-05-16,3564,40,1
388808298,2021-05-25T18:36:41.220Z,912,638,2021-05-01,2021-05-14,3564,53,1
386916275,2021-05-26T08:40:45.227Z,266,638,2021-05-01,2021-05-14,4023,53,4
390088139,2021-05-25T18:38:17.340Z,218,781,2021-05-15,2021-05-16,3564,190,4
388834608,2021-05-25T18:36:41.220Z,266,587,2021-05-01,2021-05-14,3564,48,2
390009741,2021-05-25T18:32:03.200Z,266,678,2021-05-10,2021-05-16,3564,40,1
388055505,2021-05-25T18:36:41.218Z,723,638,2021-05-01,2021-05-14,3564,43,2
389593079,2021-05-24T20:50:56.106Z,587,191,2021-04-15,2021-04-30,3709,43,2
390007467,2021-05-25T18:32:03.209Z,529,308,2021-05-15,2021-05-31,3564,68,4
389852549,2021-05-25T13:33:07.508Z,587,191,2021-05-01,2021-05-31,3709,1023,2
388055297,2021-05-25T18:36:41.218Z,723,218,2021-05-01,2021-05-14,3564,43,1
389592291,2021-05-24T20:50:56.106Z,638,585,2021-04-15,2021-04-30,3709,43,4
390011214,2021-05-25T18:32:03.198Z,191,308,2021-05-15,2021-05-31,3564,190,2
389852516,2021-05-25T13:33:07.508Z,587,266,2021-05-01,2021-05-31,3709,1023,2
390413468,2021-05-26T18:40:22.500Z,781,638,2021-05-01,2021-05-14,3709,53,1
390074712,2021-05-25T18:38:17.341Z,587,585,2021-05-15,2021-05-16,3564,190,2
386913198,2021-05-26T08:40:45.227Z,764,587,2021-05-01,2021-05-14,4023,53,4
386912607,2021-05-26T08:40:45.232Z,898,681,2021-05-01,2021-05-14,4023,53,2
388813678,2021-05-25T18:36:41.222Z,806,681,2021-05-01,2021-05-14,3564,1023,4
390029881,2021-05-25T18:34:44.896Z,736,308,2021-05-17,2021-05-31,3564,40,1
389593010,2021-05-24T20:50:56.106Z,587,585,2021-04-15,2021-04-30,3709,43,2
389594892,2021-05-24T20:50:56.112Z,54,585,2021-04-15,2021-04-30,3709,43,2
389592999,2021-05-24T20:50:56.104Z,587,688,2021-04-15,2021-04-30,3709,43,1
388813745,2021-05-25T18:36:41.222Z,806,587,2021-05-01,2021-05-14,3564,1023,1
388813684,2021-05-25T18:36:41.222Z,806,681,2021-05-10,2021-05-14,3564,40,4
390414515,2021-05-26T18:40:22.501Z,585,587,2021-05-01,2021-05-14,3709,53,4
388817594,2021-05-25T18:43:48.399Z,736,587,2021-05-01,2021-05-02,3564,190,2
390004299,2021-05-25T18:32:03.209Z,736,308,2021-05-15,2021-05-31,3564,82,2
389850484,2021-05-25T13:33:07.504Z,638,723,2021-05-01,2021-05-31,3709,1023,1
389885247,2021-05-25T14:30:02.259Z,585,723,2021-06-01,2022-05-31,3054,249,4
390031713,2021-05-25T18:34:44.920Z,678,191,2021-06-15,2021-06-30,3564,82,1
388810018,2021-05-25T18:36:41.222Z,898,587,2021-05-01,2021-05-14,3564,43,1
389592866,2021-05-24T20:50:56.105Z,218,723,2021-04-15,2021-04-30,3709,43,2
388814555,2021-05-25T18:36:41.221Z,796,218,2021-05-01,2021-05-14,3564,1023,2
386912543,2021-05-26T08:40:45.227Z,912,54,2021-05-01,2021-05-14,4023,53,4
390006640,2021-05-25T18:32:03.209Z,585,308,2021-05-10,2021-05-16,3564,40,2
380234178,2021-05-25T18:54:33.967Z,678,898,2021-04-01,2021-04-30,3564,53,2
390035240,2021-05-25T18:34:44.896Z,529,308,2021-05-17,2021-05-31,3564,40,1
389849081,2021-05-25T13:33:07.511Z,681,806,2021-05-01,2021-05-31,3709,1023,1
389852284,2021-05-25T13:33:07.508Z,587,723,2021-05-01,2021-05-31,3709,1023,2
390414875,2021-05-26T18:40:22.500Z,529,54,2021-05-01,2021-05-14,3709,53,1
390026159,2021-05-25T18:34:44.892Z,898,308,2021-05-17,2021-05-31,3564,40,4
389850513,2021-05-25T13:33:07.511Z,638,688,2021-05-01,2021-05-31,3709,1023,2
388815871,2021-05-25T18:36:41.222Z,781,54,2021-05-01,2021-05-14,3564,53,4
390002565,2021-05-25T18:32:03.202Z,781,308,2021-05-10,2021-05-16,3564,40,2
390002557,2021-05-25T18:32:03.202Z,781,308,2021-05-15,2021-05-31,3564,1023,1
388809982,2021-05-25T18:36:41.222Z,898,638,2021-05-01,2021-05-14,3564,43,2
390088149,2021-05-25T18:38:17.340Z,218,736,2021-05-15,2021-05-16,3564,190,2
380247562,2021-05-25T18:54:33.969Z,308,266,2021-04-01,2021-04-30,3564,53,4
389849083,2021-05-25T13:33:07.517Z,681,796,2021-05-01,2021-05-31,3709,1023,2
390003146,2021-05-25T18:32:03.199Z,764,308,2021-05-15,2021-05-31,3564,82,4
389852429,2021-05-25T13:33:07.512Z,587,529,2021-05-01,2021-05-31,3709,1023,2
388818103,2021-05-25T18:36:41.224Z,736,638,2021-05-01,2021-05-14,3564,53,4
389592339,2021-05-24T20:50:56.104Z,587,912,2021-04-15,2021-04-30,3709,43,1
385834160,2021-05-25T18:36:41.206Z,898,54,2021-05-01,2021-05-02,3564,38,2
380234293,2021-05-25T18:54:33.967Z,678,688,2021-05-01,2021-05-02,3564,53,1
388814921,2021-05-25T18:36:41.221Z,796,587,2021-05-01,2021-05-14,3564,48,2
390003148,2021-05-25T18:32:03.199Z,764,308,2021-05-15,2021-05-31,3564,82,1
386913124,2021-05-26T08:40:45.227Z,781,54,2021-05-01,2021-05-14,4023,53,2
390132629,2021-05-25T18:43:48.426Z,638,736,2021-05-15,2021-06-30,3564,190,2
388817782,2021-05-25T18:43:48.399Z,736,218,2021-05-01,2021-05-02,3564,190,4
390004088,2021-05-25T18:32:03.204Z,723,308,2021-05-10,2021-05-16,3564,40,4
390010015,2021-05-25T18:32:03.200Z,266,308,2021-05-15,2021-05-31,3564,82,1
380264271,2021-05-25T18:54:34.200Z,308,54,2021-04-01,2021-04-02,3564,53,1
390009932,2021-05-25T18:32:03.211Z,308,723,2021-05-01,2021-05-02,3564,82,4
390028108,2021-05-25T18:34:44.890Z,796,308,2021-05-15,2021-05-31,3564,43,4
389591736,2021-05-24T20:50:56.112Z,681,529,2021-04-15,2021-04-30,3709,43,2
390413216,2021-05-26T18:40:22.501Z,796,587,2021-05-01,2021-05-14,3709,53,2
389595152,2021-05-24T20:50:56.110Z,54,736,2021-04-15,2021-04-30,3709,43,4
390028265,2021-05-25T18:34:44.890Z,781,678,2021-05-17,2021-05-31,3564,40,1
390412921,2021-05-26T18:40:22.500Z,898,587,2021-05-01,2021-05-14,3709,53,1
390029716,2021-05-25T18:34:44.896Z,736,678,2021-05-17,2021-05-31,3564,40,1
386912606,2021-05-26T08:40:45.235Z,898,681,2021-05-01,2021-05-14,4023,53,4
389852576,2021-05-25T13:33:07.516Z,587,153,2021-05-01,2021-05-31,3709,1023,2
388816003,2021-05-25T18:36:41.220Z,764,587,2021-05-01,2021-05-14,3564,53,1
389854914,2021-05-25T13:33:07.530Z,504,796,2021-05-01,2021-05-31,3709,1023,1
390040121,2021-05-25T18:34:44.890Z,191,308,2021-05-17,2021-05-31,3564,40,4
386914808,2021-05-26T08:40:45.227Z,688,504,2021-05-01,2021-05-14,4023,53,2
386913073,2021-05-26T08:40:45.227Z,781,587,2021-05-01,2021-05-14,4023,53,2
388818100,2021-05-25T18:43:48.399Z,736,638,2021-05-01,2021-05-02,3564,190,4
390155949,2021-05-25T18:49:58.213Z,764,308,2021-05-15,2021-05-31,3564,89,4
388816083,2021-05-25T18:36:41.222Z,781,504,2021-05-01,2021-05-14,3564,53,2
389848734,2021-05-25T13:33:07.517Z,681,585,2021-05-01,2021-05-31,3709,1023,1
389857020,2021-05-25T13:33:07.511Z,308,898,2021-05-01,2021-05-31,3709,1023,1
390028554,2021-05-25T18:34:44.890Z,781,308,2021-05-17,2021-05-31,3564,40,1
388814432,2021-05-25T18:36:41.221Z,796,681,2021-05-01,2021-05-14,3564,43,1
390073858,2021-05-25T18:38:17.339Z,638,266,2021-05-15,2021-05-16,3564,190,2
389857425,2021-05-25T13:33:07.517Z,308,266,2021-05-01,2021-05-31,3709,1023,4
390038224,2021-05-25T18:34:44.921Z,308,796,2021-06-15,2021-06-30,3564,82,4
389592862,2021-05-24T20:50:56.106Z,218,736,2021-04-15,2021-04-30,3709,43,4
389849080,2021-05-25T13:33:07.517Z,681,806,2021-05-01,2021-05-31,3709,1023,2
380247091,2021-05-25T18:54:33.969Z,308,688,2021-04-01,2021-04-30,3564,53,4
389849084,2021-05-25T13:33:07.511Z,681,796,2021-05-01,2021-05-31,3709,1023,1
390003147,2021-05-25T18:32:03.199Z,764,308,2021-05-15,2021-05-31,3564,82,2
380246515,2021-05-25T18:54:33.969Z,308,898,2021-05-01,2021-05-02,3564,53,4
386629790,2021-05-25T18:36:41.207Z,638,781,2021-04-16,2021-04-17,3564,190,2
388813753,2021-05-25T18:36:41.222Z,806,587,2021-05-10,2021-05-14,3564,40,2
380247094,2021-05-25T18:54:33.969Z,308,688,2021-05-01,2021-05-02,3564,53,1
389851121,2021-05-25T13:33:07.507Z,638,529,2021-05-01,2021-05-31,3709,1023,1
389854837,2021-05-25T13:33:07.591Z,504,912,2021-05-01,2021-05-31,3709,1023,4
388815982,2021-05-25T18:36:41.220Z,764,638,2021-05-10,2021-05-14,3564,40,2
388818111,2021-05-25T18:36:41.224Z,736,638,2021-05-01,2021-05-14,3564,43,1
390088144,2021-05-25T18:38:17.340Z,218,764,2021-05-15,2021-05-16,3564,190,1
385838210,2021-05-25T18:36:41.205Z,796,587,2021-05-01,2021-05-02,3564,38,4
389855195,2021-05-25T13:33:07.549Z,504,191,2021-05-01,2021-05-31,3709,1023,4
390088141,2021-05-25T18:38:17.340Z,218,781,2021-05-15,2021-05-16,3564,190,1
388814425,2021-05-25T18:36:41.221Z,796,681,2021-05-01,2021-05-14,3564,53,2
386916759,2021-05-26T08:40:45.226Z,266,218,2021-05-01,2021-05-14,4023,53,1
388808299,2021-05-25T18:36:41.220Z,912,638,2021-05-10,2021-05-14,3564,40,4
390033088,2021-05-25T18:34:44.896Z,585,308,2021-05-15,2021-05-31,3564,43,4
388834211,2021-05-25T18:36:41.220Z,266,218,2021-05-01,2021-05-14,3564,43,4
390029477,2021-05-25T18:34:44.888Z,764,308,2021-05-15,2021-05-31,3564,43,2
388810726,2021-05-25T18:36:41.222Z,898,54,2021-05-01,2021-05-14,3564,53,2
390033086,2021-05-25T18:34:44.896Z,585,308,2021-05-15,2021-05-31,3564,48,2
389885196,2021-05-25T14:30:02.259Z,796,723,2021-06-01,2022-05-31,3054,1547,4
389592818,2021-05-24T20:50:56.105Z,218,898,2021-04-15,2021-04-30,3709,43,2
390038790,2021-05-25T18:34:44.889Z,266,308,2021-05-15,2021-05-31,3564,48,2
389852274,2021-05-25T13:33:07.510Z,587,736,2021-05-01,2021-05-31,3709,1023,4
388813682,2021-05-25T18:36:41.222Z,806,681,2021-05-01,2021-05-14,3564,48,2
389591799,2021-05-24T20:50:56.109Z,681,191,2021-04-15,2021-04-30,3709,43,2
390172952,2021-05-25T18:49:58.214Z,191,308,2021-05-15,2021-05-31,3564,89,4
390002567,2021-05-25T18:32:03.202Z,781,308,2021-05-15,2021-05-31,3564,38,4
389591800,2021-05-24T20:50:56.106Z,681,191,2021-04-15,2021-04-30,3709,43,1
385892084,2021-05-25T18:36:41.205Z,587,736,2021-04-15,2021-06-30,3564,190,2
388055071,2021-05-25T18:36:41.218Z,723,681,2021-05-01,2021-05-14,3564,43,4
390031696,2021-05-25T18:34:44.920Z,678,796,2021-06-15,2021-06-30,3564,82,4
388815643,2021-05-25T18:36:41.222Z,781,681,2021-05-10,2021-05-14,3564,40,4
389849100,2021-05-25T13:33:07.521Z,681,764,2021-05-01,2021-05-31,3709,1023,4
388834167,2021-05-25T18:36:41.220Z,266,681,2021-05-01,2021-05-14,3564,1023,4
386913000,2021-05-26T08:40:45.226Z,912,587,2021-05-01,2021-05-14,4023,53,1
390074034,2021-05-25T18:38:17.339Z,638,898,2021-04-15,2021-04-16,3564,68,2
