D_ID,CURRENCY,CHARGE_VALUE
390227830,USD,198
390227830,USD,280
385833440,USD,599
390227830,USD,273
385833440,USD,4576
385833440,USD,263
385833440,USD,-555
388834387,USD,-389
388834387,USD,130
388834387,USD,3187
388834387,USD,415
390028108,USD,49
390028108,USD,4502
390028108,USD,179
380246633,USD,51
380246633,USD,100
380246633,USD,83
380246633,USD,61
380246633,USD,-79
380246633,USD,116
380246633,USD,19
380246633,USD,48
380246633,USD,1263
380246633,USD,149
390074686,USD,1257
390074686,USD,172
390074685,USD,1226
390074685,USD,203
388813749,USD,524
388813749,USD,-497
388813749,USD,250
388813749,USD,4541
388825968,USD,597
388825968,USD,-514
388825968,USD,277
388825968,USD,4761
388818075,USD,427
388818075,USD,-377
388818075,USD,228
388818075,USD,3211
385851190,USD,229
385851190,USD,838
388828467,USD,4688
388828467,USD,232
388828467,USD,-471
388828467,USD,534
390004289,USD,31
390004289,USD,503
390004289,USD,-461
390004289,USD,277
390004289,USD,56
390004289,USD,4845
390003146,USD,410
390003146,USD,-340
390003146,USD,99
390003146,USD,1726
390003146,USD,189
390003146,USD,40
390003146,USD,124
390003146,USD,2605
390003146,USD,34
388815875,USD,516
388815875,USD,-489
388815875,USD,217
388815875,USD,4245
385867569,USD,878
385867569,USD,257
389857426,USD,953
390227795,USD,225
389857426,USD,86
389857426,USD,-148
389857426,USD,211
389857426,USD,38
390156841,USD,471
390156841,USD,270
390156841,USD,49
390156841,USD,44
390156841,USD,-466
390156841,USD,518
390156841,USD,55
390156841,USD,3998
390037751,USD,12
390037751,USD,668
390037751,USD,62
390037751,USD,444
390037751,USD,-166
390037751,USD,177
390156841,USD,31
390227795,USD,622
390227795,USD,292
390037671,USD,-106
390037671,USD,413
390037671,USD,84
390037671,USD,589
390037671,USD,44
390037671,USD,136
388810490,USD,490
388810490,USD,4450
388810490,USD,173
388810490,USD,-458
388055538,USD,3569
388055538,USD,507
388055538,USD,-486
388055538,USD,299
389849783,USD,25
389849783,USD,943
389849783,USD,63
389849783,USD,-144
389849783,USD,209
388814471,USD,4480
388814471,USD,173
388814471,USD,-460
388814471,USD,530
390156117,USD,19
390156117,USD,3088
390156117,USD,43
390156117,USD,149
390156117,USD,34
390156117,USD,455
390156117,USD,453
390156117,USD,-385
390156117,USD,49
390002271,USD,378
390002271,USD,-365
390002271,USD,135
390002271,USD,46
390002271,USD,3482
390002271,USD,4
390002271,USD,52
388817790,USD,485
388817790,USD,3195
388817790,USD,211
388817790,USD,-434
380247606,USD,39
380247606,USD,1178
380247606,USD,108
380247606,USD,86
380247606,USD,151
380247606,USD,16
380247606,USD,-148
380247606,USD,201
380247606,USD,52
390088148,USD,271
390088148,USD,915
388815979,USD,501
388815979,USD,-478
390027541,USD,10
390027541,USD,238
390027541,USD,285
390027541,USD,54
390027541,USD,506
390027541,USD,-480
390027541,USD,4277
388818101,USD,230
388818101,USD,-532
388818101,USD,568
388818101,USD,7032
388818874,USD,3239
388818874,USD,270
388818874,USD,-444
388818874,USD,467
389851121,USD,61
389851121,USD,633
389851121,USD,192
389851121,USD,12
385851150,USD,112
385851150,USD,656
390002824,USD,18
390002824,USD,3902
390002824,USD,219
390002824,USD,7
390002824,USD,-439
390002824,USD,471
390002824,USD,12
390037692,USD,10
390037692,USD,591
390037692,USD,54
390037692,USD,417
390037692,USD,195
386161288,USD,53
386161288,USD,461
386161288,USD,320
386161288,USD,14
386161288,USD,60
386161288,USD,2772
390010788,USD,47
390010788,USD,4412
390010788,USD,52
390010788,USD,226
390010788,USD,-449
390010788,USD,496
390010788,USD,37
386161288,USD,49
388813241,USD,495
388813241,USD,-475
388813241,USD,130
388813241,USD,3552
385834158,USD,4583
385834158,USD,246
385834158,USD,-584
385834158,USD,636
386161286,USD,56
386161286,USD,3844
386161286,USD,94
386161286,USD,62
386161286,USD,598
386161286,USD,532
386161286,USD,14
388815951,USD,4237
388815951,USD,229
388815951,USD,-486
388815951,USD,520
388834570,USD,-459
388834570,USD,499
388834570,USD,176
388834570,USD,4454
390094784,USD,177
390094784,USD,1583
388814424,USD,473
388814424,USD,6703
388814424,USD,175
388814424,USD,-411
388814478,USD,3403
388814478,USD,133
388814478,USD,-397
388814478,USD,422
390031708,USD,56
390031708,USD,678
390031708,USD,44
390031708,USD,418
388813680,USD,419
390031708,USD,-148
388813680,USD,-367
390031708,USD,184
388813680,USD,157
388813680,USD,3630
388834177,USD,179
388834177,USD,-461
388834177,USD,4243
388834177,USD,546
385834440,USD,226
385834440,USD,4581
390025226,USD,130
390025226,USD,151
390025226,USD,3488
390025226,USD,33
385834440,USD,-574
385834440,USD,606
390025226,USD,64
390025226,USD,-335
390025226,USD,65
390025226,USD,368
385844478,USD,4524
385844478,USD,267
385844478,USD,-554
385844478,USD,628
390037683,USD,149
390037683,USD,-80
390037683,USD,403
390037683,USD,86
390037683,USD,758
390037683,USD,6
388810496,USD,529
388810496,USD,-483
388810496,USD,247
388810496,USD,4249
388815979,USD,4485
388815979,USD,170
389857181,USD,1050
389857181,USD,45
389857181,USD,-123
389857181,USD,146
389857181,USD,25
388814475,USD,-421
388814475,USD,497
388814475,USD,157
388814475,USD,3240
388813243,USD,4524
388813243,USD,232
388813243,USD,-543
388813243,USD,587
389857458,USD,12
389857458,USD,199
389857458,USD,-163
389857458,USD,100
389857458,USD,956
388834383,USD,4478
388834383,USD,188
388834383,USD,-441
388834383,USD,517
380247331,USD,48
380247331,USD,189
380247331,USD,93
380247331,USD,47
380247331,USD,144
380247331,USD,37
380247331,USD,125
380247331,USD,1244
380247331,USD,58
388825975,USD,4529
388825975,USD,248
388825975,USD,-519
388825975,USD,570
390006635,USD,35
390227800,USD,179
390006635,USD,255
390227800,USD,295
390227800,USD,322
390006635,USD,-235
390006635,USD,33
390006635,USD,1371
390006635,USD,179
390006635,USD,21
390006635,USD,104
390006635,USD,2113
388813237,USD,4460
388813237,USD,167
388813237,USD,-521
388813237,USD,550
380247094,USD,148
380247094,USD,83
380247094,USD,59
380247094,USD,-109
380247094,USD,194
380247094,USD,49
380247094,USD,53
380247094,USD,1257
380247094,USD,116
380247094,USD,25
390004089,USD,4298
390004089,USD,47
390004089,USD,-435
390004089,USD,363
390004089,USD,36
390004089,USD,478
390004089,USD,39
388818676,USD,627
388818676,USD,-546
388818676,USD,376
388818676,USD,4554
390004293,USD,4417
390004293,USD,266
390004293,USD,115
390004293,USD,-450
390004293,USD,485
388815729,USD,4616
388815729,USD,174
388815729,USD,-465
388815729,USD,515
389852675,USD,531
389852675,USD,56
389852675,USD,-101
389852675,USD,120
389852675,USD,19
388816006,USD,415
388816006,USD,-419
388816006,USD,167
389852737,USD,672
389852737,USD,112
389852737,USD,58
389852737,USD,237
389852737,USD,-188
388810678,USD,542
388810678,USD,-494
388810678,USD,267
388810678,USD,4531
388055374,USD,4382
388055374,USD,396
388055374,USD,-499
388055374,USD,521
388817597,USD,226
388817597,USD,4468
388817597,USD,499
388817597,USD,-442
388809983,USD,397
388809983,USD,-373
388815873,USD,3573
388815873,USD,156
388815873,USD,-487
388815873,USD,483
389885199,USD,532
389885199,USD,193
389885199,USD,101
389885199,USD,243
388809983,USD,129
385851605,USD,738
385851605,USD,221
388809983,USD,3418
389850451,USD,14
389850451,USD,113
389850451,USD,-116
390003148,USD,12
388834169,USD,-405
388834169,USD,431
388834169,USD,3646
388834169,USD,138
389850451,USD,55
389850451,USD,637
390003148,USD,2102
388818475,USD,-477
388818475,USD,501
388818475,USD,386
388818475,USD,5379
390002730,USD,-352
390002730,USD,47
390002730,USD,163
390002730,USD,26
390002730,USD,3964
390002730,USD,420
390002730,USD,45
380234201,USD,69
380234201,USD,1755
380234201,USD,13
380234201,USD,60
380234201,USD,228
380234201,USD,93
380234201,USD,147
380234201,USD,-126
380234201,USD,184
380234201,USD,35
390027544,USD,11
390027544,USD,4543
390027544,USD,148
390027544,USD,188
390027544,USD,50
390027544,USD,-436
390027544,USD,498
390027544,USD,19
390003148,USD,108
390003148,USD,37
390003148,USD,1409
390003148,USD,167
390003148,USD,14
390003148,USD,256
390003148,USD,-246
388818780,USD,4496
388818780,USD,411
388818780,USD,563
388818780,USD,-515
390033089,USD,13
390033089,USD,4332
390033089,USD,255
390033089,USD,80
390033089,USD,-406
390033089,USD,485
390033089,USD,37
388836578,USD,436
388836578,USD,-384
380263322,USD,58
380263322,USD,504
380263322,USD,206
380263322,USD,54
380263322,USD,44
380263322,USD,797
380263322,USD,49
388836578,USD,3429
388836578,USD,131
390134613,USD,532
390134613,USD,388
388816003,USD,491
388816003,USD,-453
388817786,USD,496
388817786,USD,-439
388817786,USD,265
388817786,USD,4489
388816003,USD,127
388816003,USD,3557
390074035,USD,965
390074035,USD,184
385869640,USD,606
385869640,USD,-587
385869640,USD,185
385869640,USD,4627
390227798,USD,637
390227798,USD,400
390227798,USD,283
390227797,USD,172
390227797,USD,195
390227797,USD,347
390003151,USD,29
390003151,USD,322
390003151,USD,-316
390003151,USD,128
390003151,USD,53
390003151,USD,3489
390003157,USD,26
390003157,USD,35
390003157,USD,3119
390003157,USD,203
390003157,USD,151
390003157,USD,-331
390003157,USD,407
390003157,USD,56
390037714,USD,257
390037714,USD,440
390037714,USD,78
390037714,USD,804
390037714,USD,2
388809977,USD,473
388809977,USD,-434
388809977,USD,128
388809977,USD,3547
390038792,USD,181
390038792,USD,22
390038792,USD,481
390038792,USD,-427
390038792,USD,69
390038792,USD,4504
390038792,USD,57
390038791,USD,153
390038791,USD,13
390038791,USD,366
390038791,USD,-329
390038791,USD,146
390038791,USD,3505
388834210,USD,-451
388834210,USD,473
388834210,USD,157
388834210,USD,3197
388836571,USD,4469
388836571,USD,194
388836571,USD,-444
388836571,USD,510
385834160,USD,649
385834160,USD,-582
385834160,USD,270
385834160,USD,4581
389850828,USD,609
389850828,USD,116
389850828,USD,-137
389850828,USD,179
389850828,USD,45
388816083,USD,457
388816083,USD,-406
388816083,USD,202
388816083,USD,4897
390038791,USD,40
390001565,USD,5000
390001565,USD,26
390001565,USD,24
390001565,USD,275
390001565,USD,1734
390001565,USD,46
390001565,USD,-342
390001565,USD,433
390038213,USD,-237
390038213,USD,412
390038213,USD,71
390038213,USD,654
390038213,USD,21
390038213,USD,268
388818107,USD,4521
388818107,USD,243
388818107,USD,-519
388818107,USD,565
380247091,USD,-129
380247091,USD,150
380247091,USD,79
380247091,USD,92
380247091,USD,27
380247091,USD,1181
380247091,USD,30
380247091,USD,59
380247091,USD,162
390037695,USD,28
390037695,USD,584
390037695,USD,84
390037695,USD,444
390037695,USD,265
389852666,USD,881
389852666,USD,41
389852666,USD,-78
389852666,USD,153
389852666,USD,37
389849800,USD,987
389849800,USD,62
389849800,USD,113
389849800,USD,-103
389849800,USD,46
389885238,USD,100
389885238,USD,247
389885238,USD,202
389885238,USD,150
390009920,USD,205
390009920,USD,-172
390009920,USD,221
390009920,USD,75
390009920,USD,829
390009920,USD,31
380234174,USD,23
390161758,USD,111
390161758,USD,24
390161758,USD,239
380234174,USD,1681
390161758,USD,48
390161758,USD,66
390161758,USD,-473
390161758,USD,484
390161758,USD,490
380234174,USD,30
380234174,USD,167
380234174,USD,-79
380234174,USD,55
380234174,USD,77
380234174,USD,65
380234174,USD,104
390161758,USD,33
390161758,USD,3885
388808444,USD,4490
388808444,USD,161
388808444,USD,-460
388808444,USD,498
390027997,USD,4596
390027997,USD,12
390027997,USD,52
390027997,USD,182
390027997,USD,-441
390027997,USD,459
390027997,USD,28
388837286,USD,445
388837286,USD,-393
388837286,USD,107
388837286,USD,3630
389852739,USD,159
389852739,USD,695
389852739,USD,117
389852739,USD,-143
389852739,USD,56
389850420,USD,599
389850420,USD,100
389850420,USD,-167
389850420,USD,201
389850420,USD,9
390039410,USD,47
390039410,USD,4631
390039410,USD,57
390039410,USD,226
390039410,USD,-449
390039410,USD,480
390039410,USD,22
388821221,USD,-478
388821221,USD,521
388821221,USD,166
388821221,USD,4608
390004091,USD,8
390004091,USD,-445
390004091,USD,451
390004091,USD,428
390004091,USD,52
390004091,USD,3913
388813714,USD,500
388813714,USD,-495
388813714,USD,152
388813714,USD,4608
390007468,USD,40
390007468,USD,476
388809970,USD,4458
388809970,USD,200
388809970,USD,-519
388809970,USD,566
390007468,USD,-407
390007468,USD,247
390007468,USD,130
390007468,USD,4443
388836581,USD,3409
388836581,USD,146
388836581,USD,-390
388836581,USD,428
390002825,USD,26
390002825,USD,465
390002825,USD,-439
390002825,USD,39
390002825,USD,208
390002825,USD,3920
390002825,USD,21
388815691,USD,508
388815691,USD,-471
388815691,USD,176
388815691,USD,4479
390028548,USD,0
390028548,USD,3540
390028548,USD,77
390028548,USD,149
390028548,USD,-351
390028548,USD,409
390028548,USD,57
390028548,USD,148
390004081,USD,250
390004081,USD,-251
390004081,USD,99
390004081,USD,308
390004081,USD,3517
390031709,USD,62
390031709,USD,663
390031709,USD,49
390031709,USD,185
390031709,USD,-172
390031709,USD,423
390155949,USD,-460
390155949,USD,39
390155949,USD,4
390155949,USD,174
390155949,USD,36
390155949,USD,240
390155949,USD,4134
390155949,USD,39
390155949,USD,515
390155949,USD,488
390002820,USD,55
390002820,USD,314
390002820,USD,-271
390002820,USD,117
390002820,USD,3517
390033091,USD,198
390033091,USD,2
390033091,USD,4515
390033091,USD,40
390033091,USD,267
390033091,USD,-418
390033091,USD,454
390033091,USD,65
390072338,USD,116
390072338,USD,1102
385844133,USD,638
385844133,USD,-559
385844133,USD,263
385844133,USD,4600
390073822,USD,234
390073822,USD,911
388837220,USD,542
388837220,USD,-495
388837220,USD,201
388837220,USD,4242
390131206,USD,723
390131206,USD,196
390088213,USD,860
390088213,USD,204
388837285,USD,4466
388837285,USD,190
388837285,USD,-510
388837285,USD,581
380246500,USD,1227
380246500,USD,31
380246500,USD,53
380246500,USD,79
380246500,USD,120
380246500,USD,138
380246500,USD,-177
380246500,USD,213
380246500,USD,15
390006633,USD,274
390006633,USD,41
390006633,USD,105
390006633,USD,2617
390006633,USD,31
390006633,USD,1724
390006633,USD,392
390006633,USD,-377
390006633,USD,70
388809975,USD,507
388809975,USD,-491
388809975,USD,207
388809975,USD,4643
388818449,USD,4509
388818449,USD,397
388818449,USD,-514
388818449,USD,556
390026082,USD,35
388810729,USD,568
388810729,USD,-485
388810729,USD,289
388810729,USD,4552
388055540,USD,4261
388055540,USD,379
388055540,USD,-473
388055540,USD,548
380246590,USD,31
380246590,USD,168
380246590,USD,-156
380246590,USD,144
380246590,USD,115
380246590,USD,63
380246590,USD,53
380246590,USD,1187
380246590,USD,26
390003145,USD,156
390003145,USD,10
390003145,USD,391
390003145,USD,-310
390003145,USD,52
390003145,USD,165
390003145,USD,3654
388836574,USD,586
388836574,USD,-545
388836574,USD,199
388836574,USD,4547
390026082,USD,0
390026082,USD,4622
390026082,USD,32
390026082,USD,242
390026082,USD,-425
390026082,USD,490
389850789,USD,114
389850789,USD,-142
389850789,USD,162
389850789,USD,11
389850789,USD,642
388808300,USD,513
388808300,USD,-472
388808300,USD,266
388808300,USD,4234
390030655,USD,13
390030655,USD,44
390030655,USD,465
390030655,USD,-460
390030655,USD,67
390030655,USD,385
390030655,USD,4332
388837213,USD,4552
388837213,USD,211
388837213,USD,-524
388837213,USD,556
388810018,USD,456
388810018,USD,-370
388810018,USD,174
388810018,USD,3412
390154815,USD,490
390154815,USD,503
390154815,USD,-466
390154815,USD,42
390154815,USD,18
390154815,USD,213
390154815,USD,62
390154815,USD,3863
390154815,USD,65
390006644,USD,29
390006644,USD,369
390006644,USD,-345
390006644,USD,6
390006644,USD,214
390006644,USD,189
390006644,USD,3139
390006644,USD,31
389848755,USD,1000
389848755,USD,62
389848755,USD,38
389848755,USD,196
389849100,USD,60
389849100,USD,175
389849100,USD,-151
389849100,USD,87
389849100,USD,1008
390010017,USD,4354
390010017,USD,60
390010017,USD,453
390010017,USD,-433
390010017,USD,225
390030095,USD,50
390030095,USD,4175
390030095,USD,48
390030095,USD,307
390030095,USD,-357
390030095,USD,411
390030095,USD,22
388834389,USD,4380
388834389,USD,184
388834389,USD,-461
388834389,USD,547
380246497,USD,11
380246497,USD,191
380246497,USD,-171
380246497,USD,122
380246497,USD,82
380246497,USD,207
380246497,USD,100
380246497,USD,49
380246497,USD,1229
380246497,USD,63
390002813,USD,426
390002813,USD,15
390002813,USD,572
390002813,USD,-519
390002813,USD,193
390002813,USD,4221
388818097,USD,581
388818097,USD,-552
388818097,USD,237
388818097,USD,4743
388818678,USD,5367
388818678,USD,410
388818678,USD,-471
388818678,USD,498
388813683,USD,421
388813683,USD,-375
388813683,USD,139
388813683,USD,3225
390003150,USD,10
390003150,USD,479
390003150,USD,-386
390003150,USD,227
390003150,USD,92
390003150,USD,4399
390010013,USD,-356
390010013,USD,58
390010013,USD,1743
390010013,USD,221
390010013,USD,14
390010013,USD,5044
390010013,USD,46
390010013,USD,403
388817601,USD,3226
388817601,USD,210
388817601,USD,454
388817601,USD,-379
389852274,USD,14
389852274,USD,245
389852274,USD,87
389852274,USD,717
388813236,USD,4453
388813236,USD,185
388813236,USD,-531
388813236,USD,589
388810676,USD,160
388810676,USD,4949
380234245,USD,125
380234245,USD,-108
380234245,USD,86
380234245,USD,80
380234245,USD,147
380234245,USD,55
380234245,USD,124
380234245,USD,1510
380234245,USD,69
380234245,USD,38
388810676,USD,-413
388810676,USD,455
388814745,USD,537
388814745,USD,-497
388814745,USD,207
388814745,USD,4253
388814435,USD,-373
388814435,USD,3420
388814435,USD,136
388814435,USD,441
390002623,USD,219
390002623,USD,-431
390002623,USD,464
390002623,USD,61
390002623,USD,27
390002623,USD,4410
390002623,USD,12
388837256,USD,4459
388837256,USD,160
388837256,USD,536
388837256,USD,-472
390150817,USD,24
390150817,USD,3059
390150817,USD,12
390150817,USD,135
390150817,USD,33
390150817,USD,70
390150817,USD,-414
390150817,USD,432
390150817,USD,470
390074684,USD,765
390074684,USD,155
388055536,USD,4641
388055536,USD,380
388055536,USD,-491
388055536,USD,499
390027996,USD,28
390027996,USD,4619
390027996,USD,62
390027996,USD,201
390027996,USD,-455
390027996,USD,445
390027996,USD,53
389850512,USD,11
389850512,USD,183
389850512,USD,-158
389850512,USD,82
389850512,USD,742
390002272,USD,-410
390002272,USD,445
390002272,USD,56
390028113,USD,420
390028113,USD,50
390028113,USD,-334
390028113,USD,21
390028113,USD,3620
390028113,USD,64
390028113,USD,167
390002272,USD,24
390073703,USD,1219
390073703,USD,210
390028551,USD,17
390028551,USD,389
390028551,USD,-362
390028551,USD,43
390028551,USD,167
390028551,USD,3445
390028551,USD,55
390074694,USD,385
390074694,USD,1005
390009890,USD,27
390009890,USD,761
390009890,USD,74
390009890,USD,214
390009890,USD,-231
390009890,USD,285
390002272,USD,19
390002272,USD,3903
390002272,USD,231
390002625,USD,0
390002625,USD,3999
390002625,USD,32
390002625,USD,146
390002625,USD,59
390002625,USD,435
390002625,USD,-372
385868982,USD,642
385868982,USD,-603
385868982,USD,182
385868982,USD,4625
390028546,USD,49
390028546,USD,265
390028546,USD,507
390009408,USD,54
390009408,USD,650
390009408,USD,76
390009408,USD,237
390009408,USD,-162
390009408,USD,196
390028546,USD,22
390028546,USD,4297
390028546,USD,76
390028546,USD,181
390028546,USD,-499
385851532,USD,272
389857011,USD,48
389857011,USD,129
389857011,USD,-93
389857011,USD,48
389857011,USD,1156
388808448,USD,420
388808448,USD,-382
388808448,USD,186
388808448,USD,3375
385851532,USD,905
390006630,USD,66
390006630,USD,58
390006630,USD,252
390006630,USD,-448
390006630,USD,462
390006630,USD,58
390006630,USD,4865
390074551,USD,899
390074551,USD,280
385834438,USD,4618
385834438,USD,269
385834438,USD,-561
390161759,USD,183
390161759,USD,37
390161759,USD,83
390161759,USD,2
390161759,USD,49
390161759,USD,-426
390161759,USD,26
390161759,USD,3088
389857020,USD,802
389857020,USD,139
389857020,USD,-105
389857020,USD,58
388814466,USD,110
388814466,USD,3631
388814466,USD,-399
388814466,USD,443
390161759,USD,431
390161759,USD,427
390001226,USD,13
390001226,USD,467
390001226,USD,-429
390001226,USD,34
390001226,USD,219
390001226,USD,257
390001226,USD,3904
385834438,USD,642
388834578,USD,534
388834578,USD,-464
388834578,USD,174
388834578,USD,4250
389850416,USD,619
389850416,USD,111
389850416,USD,-157
389850416,USD,186
389850416,USD,27
390004085,USD,4363
390004085,USD,379
390004085,USD,-411
390004085,USD,464
390004085,USD,21
388834206,USD,171
388834206,USD,501
388834206,USD,-469
388834206,USD,4500
389885225,USD,54
389885225,USD,182
389885225,USD,35
389885225,USD,151
380234373,USD,22
380234373,USD,53
380234373,USD,194
380234373,USD,-139
380234373,USD,168
380234373,USD,78
380234373,USD,202
380234373,USD,92
380234373,USD,1774
380234373,USD,35
389852548,USD,682
389852548,USD,44
389852548,USD,171
389852548,USD,-164
389852548,USD,116
389885235,USD,138
389885235,USD,68
389885235,USD,191
389885235,USD,52
390073705,USD,144
390073705,USD,1004
380234289,USD,87
380234289,USD,50
380234289,USD,1792
380234289,USD,9
380234289,USD,102
380234289,USD,204
380234289,USD,119
380234289,USD,-152
380234289,USD,174
380234289,USD,28
389857020,USD,23
390027543,USD,-367
390027543,USD,35
390027543,USD,3534
390027543,USD,147
390027543,USD,389
390027543,USD,36
390027543,USD,134
388810735,USD,527
388810735,USD,-454
388810735,USD,261
388810735,USD,4221
385890861,USD,502
385890861,USD,233
390088168,USD,804
390088168,USD,196
390025227,USD,1
390025227,USD,4549
390025227,USD,129
385869445,USD,636
385869445,USD,-578
385869445,USD,4608
385869445,USD,174
390002560,USD,5
390002560,USD,2096
390002560,USD,23
390002560,USD,156
390002560,USD,1386
390002560,USD,29
390002560,USD,-213
390002560,USD,291
389849798,USD,42
389849798,USD,182
389849798,USD,-144
389849798,USD,83
389849798,USD,1171
388810727,USD,3558
388810727,USD,158
388810727,USD,-451
388810727,USD,485
388813244,USD,3240
388813244,USD,160
388813244,USD,-438
388813244,USD,495
390001560,USD,4441
390001560,USD,255
390001560,USD,481
390001560,USD,-424
390001560,USD,161
388834598,USD,4494
388834598,USD,186
388834598,USD,-529
385865594,USD,4474
385865594,USD,639
385865594,USD,-565
385865594,USD,164
389885232,USD,222
389885232,USD,124
389885232,USD,240
389885232,USD,261
390007472,USD,131
390007472,USD,3438
390007472,USD,-1
390007472,USD,34
390007472,USD,399
390007472,USD,-334
390007472,USD,185
390007472,USD,47
389857010,USD,1285
389857010,USD,74
389857010,USD,-138
389857010,USD,213
389857010,USD,17
385869443,USD,-561
385869443,USD,4615
385869443,USD,219
385869443,USD,626
385831443,USD,625
385831443,USD,4605
385831443,USD,205
385831443,USD,-597
388834173,USD,-478
388834173,USD,4551
388834173,USD,205
388834173,USD,568
390004300,USD,27
390004300,USD,4005
390004300,USD,11
390004300,USD,188
390004300,USD,1562
390004300,USD,66
385865359,USD,617
385865359,USD,-567
385865359,USD,180
385865359,USD,4601
390004300,USD,-248
390004300,USD,280
388810495,USD,532
388810495,USD,-498
388810495,USD,237
388810495,USD,4463
390033086,USD,121
390033086,USD,49
390033086,USD,4254
390033086,USD,240
390033086,USD,-488
390033086,USD,509
390033086,USD,21
390033086,USD,275
390030652,USD,509
390030652,USD,55
390030652,USD,272
390030652,USD,-494
390030652,USD,33
390030652,USD,4259
390030652,USD,382
385838048,USD,645
385838048,USD,-572
385838048,USD,199
385838048,USD,4490
388818108,USD,190
388818108,USD,3208
388818108,USD,-424
388818108,USD,460
390003672,USD,23
390003672,USD,191
390003672,USD,-337
390003672,USD,388
390003672,USD,29
390003672,USD,3971
390003672,USD,41
388817596,USD,4612
388817596,USD,234
388817596,USD,-448
388817596,USD,512
390010011,USD,4208
390010011,USD,172
390010011,USD,426
390010011,USD,23
390010011,USD,538
390010011,USD,-535
389852430,USD,26
389852430,USD,214
389852430,USD,83
389852430,USD,693
390003149,USD,31
390003149,USD,462
390003149,USD,-392
390003149,USD,237
390003149,USD,83
390003149,USD,4411
390035239,USD,138
390035239,USD,30
390035239,USD,4548
390035239,USD,14
390035239,USD,264
390035239,USD,-449
390035239,USD,461
390035239,USD,31
390029715,USD,50
390029715,USD,453
390029715,USD,-403
390029715,USD,239
390029715,USD,46
390029715,USD,4605
390029715,USD,4
390007469,USD,17
390007469,USD,338
390007469,USD,-269
390007469,USD,212
390007469,USD,96
390007469,USD,3533
390007464,USD,433
390007464,USD,-358
390007464,USD,31
390007464,USD,63
390007464,USD,1710
390007464,USD,245
390007464,USD,19
390007464,USD,125
390007464,USD,2599
388818671,USD,406
388818671,USD,-364
388818671,USD,306
388818671,USD,3629
388815734,USD,428
388815734,USD,-361
388815734,USD,117
388815734,USD,3386
389857180,USD,1322
389857180,USD,91
389857180,USD,-148
389857180,USD,178
389857180,USD,31
388813711,USD,4471
388813711,USD,171
388813711,USD,-517
388813711,USD,547
389850843,USD,650
389850843,USD,75
389850843,USD,-160
389850843,USD,197
389850843,USD,30
388836565,USD,564
388836565,USD,-517
388836565,USD,194
388810669,USD,4489
388810669,USD,598
388810669,USD,-523
388810669,USD,176
388836565,USD,4471
390074740,USD,762
390074740,USD,164
390147241,USD,244
390147241,USD,851
388810491,USD,3574
388810491,USD,109
388810491,USD,-441
388810491,USD,498
388808848,USD,528
388808848,USD,-480
388808848,USD,256
388808848,USD,4231
389854910,USD,-185
389854910,USD,213
389854910,USD,48
389854910,USD,1340
389854910,USD,108
388810910,USD,4246
388810910,USD,506
388810910,USD,-504
388810910,USD,241
388814926,USD,537
388814926,USD,-496
388814926,USD,228
388814926,USD,4226
390004291,USD,42
390004291,USD,383
390004291,USD,-352
390004291,USD,216
390004291,USD,34
390004291,USD,3899
390038208,USD,44
390038208,USD,714
390038208,USD,82
390038208,USD,409
390038208,USD,-129
390038208,USD,187
390002265,USD,256
390002265,USD,-221
390002265,USD,50
390002265,USD,2116
390002265,USD,26
390002265,USD,175
390002265,USD,1368
390002265,USD,25
390072344,USD,161
390072344,USD,1322
388828346,USD,3656
388828346,USD,186
388828346,USD,-449
388828346,USD,525
386629791,USD,997
386629791,USD,113
390227799,USD,644
390227799,USD,384
390227799,USD,323
388834179,USD,4255
388834179,USD,504
388834179,USD,-455
388834179,USD,182
388814427,USD,4541
388814427,USD,521
388814427,USD,-490
388814427,USD,189
388055370,USD,522
388055370,USD,-464
388055370,USD,400
388055370,USD,4644
389857119,USD,36
389857119,USD,165
389857119,USD,-112
389857119,USD,97
389857119,USD,999
390002823,USD,35
390002823,USD,410
390002823,USD,-342
390002823,USD,167
390002823,USD,29
390002823,USD,3445
390002823,USD,47
390029875,USD,159
390029875,USD,16
390029875,USD,418
390029875,USD,-328
390029875,USD,224
390029875,USD,3505
390029875,USD,46
380234262,USD,11
380234262,USD,272
388813242,USD,587
388813242,USD,-564
388813242,USD,252
388813242,USD,4518
390088140,USD,212
390088140,USD,1257
380234262,USD,20
380234262,USD,1770
380234262,USD,9
380234262,USD,131
380234262,USD,113
380234262,USD,97
388834598,USD,556
380247090,USD,158
380247090,USD,-135
380247090,USD,158
380247090,USD,49
380247090,USD,124
380247090,USD,31
380247090,USD,1204
380247090,USD,6
380247090,USD,74
380247090,USD,249
390156842,USD,46
390156842,USD,3136
390156842,USD,211
390156842,USD,0
390156842,USD,39
390156842,USD,-398
390156842,USD,442
390156842,USD,26
390156842,USD,469
390030653,USD,49
390030653,USD,3507
390030653,USD,299
390030653,USD,-360
390030653,USD,388
390030653,USD,62
390030653,USD,174
388837255,USD,154
388837255,USD,4651
388837255,USD,-488
388837255,USD,548
388815978,USD,528
388815978,USD,-458
388815978,USD,201
388815978,USD,4599
388818844,USD,425
388818844,USD,-401
388818844,USD,295
388818844,USD,4203
388825635,USD,4540
388825635,USD,279
388825635,USD,-589
388825635,USD,610
380246516,USD,126
380246516,USD,-130
380246516,USD,216
380246516,USD,26
